session_id,session_date,app_name,app_category,device,user_age_group,user_tech_savvy,intended_action,total_dark_patterns_found,total_pattern_instances,hidden_fees,fake_urgency,pre_checked_boxes,confirmshaming,sneaked_into_basket,hard_to_cancel,false_social_proof,forced_continuity,roach_motel,misdirection,price_comparison_blocking,trick_questions,disguised_ads,bait_and_switch,time_spent_minutes,intended_spend_usd,actual_spend_usd,extra_charges_usd,action_outcome,completed_intended_action,frustration_score,would_use_again
S-903204,2024-07-09,FoodFast-Delivery,Food Delivery,Mobile,35-44,High,order_dinner,5,11,4,1,3,0,1,0,0,0,0,2,0,0,0,0,11.0,25,25,67.34,noticed_hidden_fee_abandoned,0,4.5,0
S-903383,2024-07-11,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Low,cancel_subscription,4,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,4.4,0,16.37,16.37,completed_cancellation,1,1.9,1
S-907538,2025-02-24,MegaShop-Ecommerce,E-commerce,Mobile,45-54,Medium,buy_one_item,5,12,4,3,0,0,1,1,3,0,0,0,0,0,0,0,8.7,40,81.02,41.02,completed_purchase,1,6.0,0
S-906939,2025-11-13,CleanShop-Ethical,E-commerce,Desktop,18-24,Low,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.9,40,40,0,completed_purchase,1,1.2,1
S-903163,2024-08-02,FairBook-Travel,Travel,Mobile,45-54,Medium,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.5,150,164.62,14.62,completed_booking,1,1,1
S-906160,2025-03-18,MegaShop-Ecommerce,E-commerce,Desktop,55+,Medium,buy_one_item,7,13,4,1,3,0,1,0,2,0,0,1,0,0,0,1,15.2,40,40,70.54,noticed_hidden_fee_abandoned,0,6.2,1
S-909223,2024-08-22,NewsHub-Media,News/Media,Mobile,35-44,High,read_one_article,4,11,0,0,0,0,0,0,0,4,4,0,1,0,2,0,8.8,0,0,0,completed_purchase,1,5.1,0
S-910231,2025-10-11,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Low,cancel_subscription,4,12,0,0,0,4,0,3,0,3,0,0,0,2,0,0,9.8,0,0,22.92,gave_up_cancelling,0,6.2,0
S-908201,2025-10-10,FairBook-Travel,Travel,Desktop,18-24,Low,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.7,150,150,0,completed_booking,1,1.7,1
S-900235,2024-06-02,MegaShop-Ecommerce,E-commerce,Mobile,45-54,Low,buy_one_item,4,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,8.9,40,87.4,47.4,completed_purchase,1,3.5,1
S-906138,2025-01-31,NewsHub-Media,News/Media,Mobile,55+,Low,read_one_article,9,14,0,0,0,1,1,1,0,3,4,1,1,1,1,0,8.4,0,36.08,36.08,completed_purchase,1,6.2,1
S-910381,2025-08-27,MegaShop-Ecommerce,E-commerce,Mobile,55+,Low,buy_one_item,6,9,1,1,3,0,0,0,2,1,0,0,0,1,0,0,10.3,40,89.37,49.37,completed_purchase,1,5.6,1
S-906102,2024-09-06,MegaShop-Ecommerce,E-commerce,Mobile,35-44,High,buy_one_item,5,12,3,3,3,0,0,0,2,0,0,0,0,0,0,1,13.7,40,40,83.27,noticed_hidden_fee_abandoned,0,6.5,0
S-906489,2025-04-17,OpenApp-Freemium,Productivity,Mobile,35-44,Low,try_free_trial,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.2,0,26.2,26.2,signed_up,1,1,1
S-903648,2025-03-29,SocialFeed-App,Social Media,Mobile,55+,High,check_notifications,3,8,0,0,0,0,0,0,0,0,0,2,0,3,3,0,5.6,0,0,0,completed_purchase,1,5.0,1
S-907116,2024-08-19,SocialFeed-App,Social Media,Mobile,25-34,Low,check_notifications,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4.1,0,0,0,completed_purchase,1,2.0,1
S-900089,2025-06-27,FairBook-Travel,Travel,Mobile,18-24,Medium,book_cheapest_option,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.8,150,150,0,completed_booking,1,1.6,1
S-904806,2025-11-24,OpenApp-Freemium,Productivity,Mobile,18-24,Low,try_free_trial,5,6,0,0,0,1,0,0,0,2,1,0,0,1,0,1,7.2,0,0,37.53,abandoned_cart,0,3.4,1
S-901180,2025-11-11,NewsHub-Media,News/Media,Mobile,45-54,Low,read_one_article,5,8,0,0,0,1,1,0,0,3,2,0,0,0,1,0,7.3,0,41.75,41.75,completed_purchase,1,4.0,1
S-909029,2025-03-15,FairBook-Travel,Travel,Mobile,45-54,High,book_cheapest_option,3,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,13.2,150,169.35,19.35,completed_booking,1,2.0,1
S-901456,2025-11-26,FoodFast-Delivery,Food Delivery,Mobile,25-34,Low,order_dinner,3,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0,7.8,25,67.79,42.79,completed_purchase,1,2.5,1
S-905526,2025-06-07,OpenApp-Freemium,Productivity,Mobile,18-24,Medium,try_free_trial,3,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,7.7,0,26.24,26.24,signed_up,1,3.1,1
S-902543,2025-02-20,SocialFeed-App,Social Media,Mobile,55+,Medium,check_notifications,5,9,0,0,0,0,0,2,0,1,0,0,0,3,2,1,7.9,0,37.39,37.39,completed_purchase,1,4.3,1
S-905155,2025-04-02,OpenApp-Freemium,Productivity,Mobile,55+,High,try_free_trial,4,5,0,0,0,2,0,0,0,1,1,0,0,0,0,1,7.8,0,0,20.46,abandoned_cart,0,3.8,0
S-901498,2025-08-11,QuickStream-Video,Subscription,Desktop,55+,Low,cancel_subscription,5,12,0,0,0,3,0,3,0,4,1,1,0,0,0,0,7.1,0,0,10.13,gave_up_cancelling,0,5.6,0
S-911006,2025-09-13,QuickStream-Video,Subscription,Mobile,35-44,Medium,cancel_subscription,5,10,0,0,1,1,0,4,0,0,2,2,0,0,0,0,6.3,0,0,6.89,gave_up_cancelling,0,5.2,1
S-907296,2025-07-17,TravelDeal-Booking,Travel,Desktop,18-24,High,book_cheapest_option,4,9,4,0,0,0,0,0,1,0,0,0,2,0,0,2,13.9,150,150,72.29,noticed_hidden_fee_abandoned,0,5.3,1
S-907361,2025-06-13,SocialFeed-App,Social Media,Desktop,35-44,High,check_notifications,5,11,0,0,0,0,0,0,1,0,1,3,0,3,3,0,6.6,0,0,0,completed_purchase,1,5.0,0
S-905844,2025-07-01,SocialFeed-App,Social Media,Desktop,18-24,Low,check_notifications,4,8,0,0,0,0,0,0,0,0,1,2,0,3,2,0,6.0,0,0,0,completed_purchase,1,4.6,1
S-901286,2025-02-25,FitPro-Subscription,Fitness SaaS,Mobile,35-44,High,cancel_subscription,3,10,0,0,0,4,0,3,0,3,0,0,0,0,0,0,7.3,0,0,0,completed_cancellation,1,5.6,1
S-902609,2025-03-09,SocialFeed-App,Social Media,Mobile,25-34,Medium,check_notifications,3,5,0,0,0,0,0,0,0,0,0,3,0,1,1,0,4.7,0,0,0,completed_purchase,1,2.6,1
S-901270,2025-02-03,NewsHub-Media,News/Media,Tablet,45-54,Medium,read_one_article,4,9,0,0,0,1,0,0,0,1,3,0,0,0,4,0,5.6,0,19.17,19.17,completed_purchase,1,5.1,1
S-908351,2024-12-03,OpenApp-Freemium,Productivity,Mobile,35-44,High,try_free_trial,3,7,0,0,0,0,0,1,0,4,0,0,0,2,0,0,8.4,0,0,0,signed_up,1,3.3,0
S-904071,2024-11-12,TravelDeal-Booking,Travel,Mobile,25-34,High,book_cheapest_option,5,11,0,3,0,0,0,0,1,0,0,0,4,2,0,1,15.8,150,150,23.45,abandoned_cart,0,4.5,0
S-910557,2024-11-15,FairBook-Travel,Travel,Mobile,25-34,High,book_cheapest_option,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5,150,150,0,completed_booking,1,1.5,1
S-900449,2025-10-02,NewsHub-Media,News/Media,Desktop,45-54,High,read_one_article,4,8,0,0,0,2,0,0,0,3,2,1,0,0,0,0,4.5,0,0,0,completed_purchase,1,4.8,1
S-900017,2025-02-18,FairBook-Travel,Travel,Desktop,45-54,High,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.4,1
S-900635,2024-09-30,FitPro-Subscription,Fitness SaaS,Mobile,35-44,Medium,cancel_subscription,4,10,0,0,0,2,0,2,0,4,0,0,0,2,0,0,10.5,0,10.52,10.52,completed_cancellation,1,4.9,0
S-907910,2024-08-15,MegaShop-Ecommerce,E-commerce,Mobile,25-34,Medium,buy_one_item,7,15,1,4,4,0,0,0,3,0,0,1,0,0,1,1,10.5,40,40,56.41,abandoned_cart,0,6.2,1
S-909753,2024-09-18,OpenApp-Freemium,Productivity,Desktop,35-44,Medium,try_free_trial,3,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,8.0,0,26.89,26.89,signed_up,1,2.4,1
S-903250,2024-10-17,SocialFeed-App,Social Media,Mobile,35-44,Low,check_notifications,5,11,0,0,0,0,0,2,1,0,0,4,0,1,3,0,8.1,0,0,0,completed_purchase,1,6.1,1
S-909262,2025-09-25,FitPro-Subscription,Fitness SaaS,Mobile,18-24,High,cancel_subscription,6,10,0,1,0,1,0,3,0,3,0,0,0,1,1,0,10.9,0,0,0,completed_cancellation,1,4.1,0
S-900163,2024-08-10,TravelDeal-Booking,Travel,Tablet,25-34,Medium,book_cheapest_option,5,11,2,2,0,0,0,0,2,0,0,0,4,1,0,0,16.4,150,167.23,17.23,completed_booking,1,6.0,1
S-911426,2024-07-16,TravelDeal-Booking,Travel,Mobile,45-54,High,book_cheapest_option,4,8,1,4,0,0,0,0,0,0,1,0,2,0,0,0,15.9,150,157.18,7.18,completed_booking,1,3.7,0
S-907948,2025-06-06,CleanShop-Ethical,E-commerce,Tablet,18-24,Low,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.1,40,40,0,completed_purchase,1,1.3,1
S-903486,2025-09-21,FitPro-Subscription,Fitness SaaS,Desktop,45-54,Low,cancel_subscription,4,12,0,0,0,4,1,4,0,0,0,0,0,3,0,0,9.4,0,0,15.32,gave_up_cancelling,0,5.1,0
S-904481,2024-09-14,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Medium,cancel_subscription,6,11,0,0,0,3,0,1,0,4,1,0,1,0,1,0,9.0,0,20.9,20.9,completed_cancellation,1,4.8,0
S-900524,2024-09-25,QuickStream-Video,Subscription,Desktop,55+,Medium,cancel_subscription,2,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,7.6,0,0,0,gave_up_cancelling,0,2.8,0
S-906707,2025-04-22,FoodFast-Delivery,Food Delivery,Desktop,45-54,Low,order_dinner,5,14,4,0,4,0,3,0,0,0,0,2,0,0,1,0,10.9,25,25,117.81,noticed_hidden_fee_abandoned,0,6.7,1
S-908483,2024-12-17,OpenApp-Freemium,Productivity,Mobile,45-54,Medium,try_free_trial,2,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7.1,0,23.28,23.28,signed_up,1,2.4,1
S-902421,2025-03-17,FoodFast-Delivery,Food Delivery,Mobile,45-54,Low,order_dinner,3,8,2,0,3,0,3,0,0,0,0,0,0,0,0,0,7.4,25,81.74,56.74,completed_purchase,1,4.1,1
S-911137,2025-06-05,FairBook-Travel,Travel,Mobile,55+,Low,book_cheapest_option,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6,150,153.37,3.37,completed_booking,1,1.4,1
S-909853,2024-09-09,QuickStream-Video,Subscription,Mobile,35-44,Low,cancel_subscription,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4.5,0,25.8,25.8,completed_cancellation,1,3.3,1
S-901406,2024-07-22,NewsHub-Media,News/Media,Desktop,45-54,High,read_one_article,3,8,0,0,0,0,0,0,0,4,1,0,0,0,3,0,7.8,0,0,0,completed_purchase,1,4.8,0
S-911188,2025-01-31,FitPro-Subscription,Fitness SaaS,Desktop,35-44,Low,cancel_subscription,6,11,1,0,0,2,0,3,0,0,2,0,0,1,2,0,7.3,0,0,7.57,gave_up_cancelling,0,4.9,0
S-910994,2024-12-07,FoodFast-Delivery,Food Delivery,Mobile,25-34,High,order_dinner,3,8,2,2,0,0,4,0,0,0,0,0,0,0,0,0,6.4,25,108.86,83.86,completed_purchase,1,4.5,0
S-900277,2025-06-23,FoodFast-Delivery,Food Delivery,Tablet,35-44,High,order_dinner,4,8,4,0,2,0,1,0,0,0,0,1,0,0,0,0,8.6,25,69.14,44.14,completed_purchase,1,4.4,0
S-908258,2025-04-28,FoodFast-Delivery,Food Delivery,Desktop,55+,Low,order_dinner,4,7,2,0,3,0,1,0,0,0,0,0,0,0,1,0,6.7,25,25,43.93,noticed_hidden_fee_abandoned,0,3.3,1
S-907683,2025-09-03,QuickStream-Video,Subscription,Desktop,45-54,Low,cancel_subscription,3,8,0,0,0,0,0,1,0,4,3,0,0,0,0,0,6.3,0,0,14.86,gave_up_cancelling,0,4.2,1
S-905637,2025-07-19,NewsHub-Media,News/Media,Mobile,25-34,High,read_one_article,4,6,0,0,0,0,1,0,0,0,2,2,0,1,0,0,3.9,0,7.62,7.62,completed_purchase,1,4.3,0
S-900104,2024-10-17,FoodFast-Delivery,Food Delivery,Mobile,18-24,Medium,order_dinner,5,11,2,1,3,0,3,0,0,0,0,2,0,0,0,0,7.6,25,115.87,90.87,completed_purchase,1,5.0,0
S-904843,2025-05-13,FitPro-Subscription,Fitness SaaS,Mobile,25-34,High,cancel_subscription,3,5,0,0,0,2,0,2,0,0,0,0,0,1,0,0,6.7,0,0,0,completed_cancellation,1,2.1,1
S-901048,2024-12-02,OpenApp-Freemium,Productivity,Desktop,18-24,High,try_free_trial,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,signed_up,1,1,1
S-907698,2025-09-07,TravelDeal-Booking,Travel,Desktop,55+,High,book_cheapest_option,4,10,0,4,0,0,0,0,1,0,0,0,3,0,0,2,17.3,150,150,53.88,abandoned_cart,0,4.4,0
S-911717,2025-04-11,QuickStream-Video,Subscription,Tablet,45-54,Low,cancel_subscription,6,17,0,0,2,4,1,4,0,2,4,0,0,0,0,0,11.1,0,0,39.57,gave_up_cancelling,0,7.0,1
S-901572,2025-10-05,NewsHub-Media,News/Media,Mobile,25-34,Low,read_one_article,4,7,0,0,0,1,0,0,0,1,4,0,0,0,1,0,4.7,0,17.31,17.31,completed_purchase,1,2.8,1
S-904269,2024-09-01,SocialFeed-App,Social Media,Mobile,18-24,High,check_notifications,3,8,0,0,0,0,0,0,0,0,0,3,0,1,4,0,5.6,0,0,0,completed_purchase,1,3.6,0
S-910891,2024-08-30,NewsHub-Media,News/Media,Mobile,18-24,High,read_one_article,3,8,0,0,0,0,0,0,0,3,3,0,0,0,2,0,4.9,0,0,0,completed_purchase,1,4.3,1
S-903253,2025-08-09,NewsHub-Media,News/Media,Desktop,18-24,Medium,read_one_article,3,9,0,0,0,0,0,0,0,4,4,0,0,0,1,0,9.1,0,21.11,21.11,completed_purchase,1,4.9,1
S-906635,2025-08-06,SocialFeed-App,Social Media,Mobile,35-44,Medium,check_notifications,4,7,0,0,0,0,0,0,1,0,0,1,0,1,4,0,5.9,0,0,0,completed_purchase,1,3.2,0
S-907267,2025-11-04,SocialFeed-App,Social Media,Desktop,35-44,High,check_notifications,4,5,0,0,0,0,0,2,1,0,0,1,0,0,1,0,5.2,0,0,0,completed_purchase,1,3.4,1
S-901996,2025-10-27,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.7,40,51.0,11.0,completed_purchase,1,1,1
S-904439,2025-07-05,FoodFast-Delivery,Food Delivery,Mobile,25-34,Medium,order_dinner,4,10,4,1,3,0,2,0,0,0,0,0,0,0,0,0,8.2,25,99.88,74.88,completed_purchase,1,4.5,1
S-907580,2025-04-08,OpenApp-Freemium,Productivity,Desktop,45-54,High,try_free_trial,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6.5,0,0,0,signed_up,1,1.5,1
S-901548,2024-08-24,QuickStream-Video,Subscription,Mobile,25-34,High,cancel_subscription,4,7,0,0,2,2,0,0,1,2,0,0,0,0,0,0,8.3,0,8.85,8.85,completed_cancellation,1,3.6,1
S-907588,2025-02-05,FoodFast-Delivery,Food Delivery,Mobile,55+,Low,order_dinner,5,12,4,2,4,0,1,0,0,0,0,0,0,0,0,1,11.4,25,25,111.69,noticed_hidden_fee_abandoned,0,6.2,1
S-900689,2025-02-22,SocialFeed-App,Social Media,Mobile,45-54,High,check_notifications,5,11,0,0,0,0,0,1,0,0,1,4,0,3,2,0,6.4,0,0,0,completed_purchase,1,5.4,0
S-910307,2025-06-24,TravelDeal-Booking,Travel,Tablet,45-54,Medium,book_cheapest_option,4,8,3,3,0,0,0,0,0,0,0,0,0,1,0,1,14.5,150,150,59.76,noticed_hidden_fee_abandoned,0,4.0,0
S-905507,2024-10-04,FoodFast-Delivery,Food Delivery,Mobile,45-54,Medium,order_dinner,3,9,2,0,3,0,4,0,0,0,0,0,0,0,0,0,9.7,25,126.54,101.54,completed_purchase,1,5.6,0
S-911255,2025-10-04,FoodFast-Delivery,Food Delivery,Mobile,55+,Medium,order_dinner,3,8,2,0,4,0,2,0,0,0,0,0,0,0,0,0,7.5,25,86.85,61.85,completed_purchase,1,3.6,0
S-908433,2025-04-21,MegaShop-Ecommerce,E-commerce,Mobile,25-34,High,buy_one_item,7,15,3,3,3,0,2,0,2,1,0,0,0,0,0,1,12.3,40,40,96.89,noticed_hidden_fee_abandoned,0,7.8,0
S-906531,2024-07-26,FoodFast-Delivery,Food Delivery,Desktop,18-24,High,order_dinner,4,10,4,0,1,0,4,0,0,0,0,0,0,1,0,0,10.2,25,162.16,137.16,completed_purchase,1,4.9,0
S-911378,2025-05-09,NewsHub-Media,News/Media,Desktop,55+,Medium,read_one_article,5,8,0,0,0,0,0,0,0,2,2,2,0,0,1,1,6.9,0,39.53,39.53,completed_purchase,1,3.7,0
S-901253,2025-06-10,TravelDeal-Booking,Travel,Mobile,25-34,Medium,book_cheapest_option,6,14,1,0,1,0,0,0,4,0,0,0,4,2,0,2,17.1,150,188.35,38.35,completed_booking,1,7.3,0
S-904999,2025-09-09,OpenApp-Freemium,Productivity,Mobile,18-24,High,try_free_trial,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.7,0,0,0,signed_up,1,1,1
S-904354,2025-10-06,FoodFast-Delivery,Food Delivery,Mobile,55+,High,order_dinner,5,12,2,1,3,0,4,0,0,0,0,2,0,0,0,0,11.2,25,106.56,81.56,completed_purchase,1,6.5,1
S-902664,2024-06-08,FairBook-Travel,Travel,Mobile,55+,Low,book_cheapest_option,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.4,150,150,0,completed_booking,1,1.7,1
S-900208,2024-08-31,CleanShop-Ethical,E-commerce,Mobile,25-34,Medium,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.3,40,40,0,completed_purchase,1,2.0,1
S-909880,2025-10-11,FoodFast-Delivery,Food Delivery,Mobile,45-54,Low,order_dinner,5,12,1,2,4,0,4,0,0,0,1,0,0,0,0,0,11.1,25,160.25,135.25,completed_purchase,1,6.4,1
S-910907,2024-09-03,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Low,cancel_subscription,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.3,0,27.75,27.75,completed_cancellation,1,1.4,1
S-900703,2025-06-17,MegaShop-Ecommerce,E-commerce,Desktop,55+,Low,buy_one_item,6,8,2,1,1,0,0,0,1,0,0,0,0,0,1,2,8.7,40,92.18,52.18,completed_purchase,1,4.8,1
S-907332,2025-07-31,FairBook-Travel,Travel,Desktop,55+,Medium,book_cheapest_option,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,150,150,0,completed_booking,1,1,1
S-910897,2025-07-28,CleanShop-Ethical,E-commerce,Mobile,35-44,Low,buy_one_item,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7.0,40,48.97,8.97,completed_purchase,1,1.8,1
S-904629,2025-06-17,FoodFast-Delivery,Food Delivery,Mobile,45-54,High,order_dinner,5,9,1,0,4,0,1,0,0,1,0,2,0,0,0,0,9.9,25,83.06,58.06,completed_purchase,1,5.2,1
S-911202,2025-10-25,CleanShop-Ethical,E-commerce,Desktop,55+,High,buy_one_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40,40,0,completed_purchase,1,1,1
S-907374,2025-02-17,QuickStream-Video,Subscription,Desktop,55+,Low,cancel_subscription,4,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4.9,0,0,5.55,gave_up_cancelling,0,1.9,1
S-904587,2025-01-07,FitPro-Subscription,Fitness SaaS,Mobile,45-54,Medium,cancel_subscription,4,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.7,0,17.53,17.53,completed_cancellation,1,3.3,1
S-901664,2024-12-15,FitPro-Subscription,Fitness SaaS,Mobile,25-34,Medium,cancel_subscription,2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4.1,0,0,0,completed_cancellation,1,1.6,1
S-901659,2024-07-19,CleanShop-Ethical,E-commerce,Mobile,45-54,Low,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,40,40,0,completed_purchase,1,1.5,1
S-908368,2025-10-31,CleanShop-Ethical,E-commerce,Mobile,18-24,Low,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,40,40,0,completed_purchase,1,1.1,1
S-906360,2025-01-31,FairBook-Travel,Travel,Mobile,35-44,Low,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-902068,2025-06-24,FitPro-Subscription,Fitness SaaS,Mobile,55+,High,cancel_subscription,5,14,0,1,0,3,0,3,0,4,0,0,0,3,0,0,12.5,0,0,0,gave_up_cancelling,0,5.8,0
S-904080,2025-06-29,CleanShop-Ethical,E-commerce,Desktop,25-34,Medium,buy_one_item,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.4,40,40,15.29,abandoned_cart,0,1.5,0
S-908674,2025-11-03,SocialFeed-App,Social Media,Mobile,25-34,Low,check_notifications,3,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,4.7,0,0,0,completed_purchase,1,3.0,1
S-910165,2024-10-21,QuickStream-Video,Subscription,Desktop,45-54,Medium,cancel_subscription,6,11,0,0,1,0,0,3,0,3,2,1,0,0,0,1,10.4,0,55.99,55.99,completed_cancellation,1,4.9,1
S-911561,2024-08-20,QuickStream-Video,Subscription,Desktop,35-44,High,cancel_subscription,6,10,0,0,2,1,0,1,0,3,2,1,0,0,0,0,9.7,0,26.1,26.1,completed_cancellation,1,4.4,1
S-905726,2024-06-24,FairBook-Travel,Travel,Desktop,35-44,High,book_cheapest_option,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,12.2,150,192.58,42.58,completed_booking,1,3.2,1
S-902777,2025-05-07,TravelDeal-Booking,Travel,Mobile,35-44,Medium,book_cheapest_option,6,14,3,2,0,0,0,0,2,0,0,0,3,2,0,2,18.5,150,213.32,63.32,completed_booking,1,7.3,0
S-904378,2025-11-27,FairBook-Travel,Travel,Mobile,35-44,Low,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1.8,1
S-902940,2025-11-07,QuickStream-Video,Subscription,Desktop,18-24,Low,cancel_subscription,5,10,0,0,2,1,0,3,0,0,3,1,0,0,0,0,6.5,0,0,24.96,gave_up_cancelling,0,4.1,1
S-907423,2025-02-06,FitPro-Subscription,Fitness SaaS,Mobile,55+,High,cancel_subscription,5,8,0,0,0,1,0,0,0,2,1,0,1,3,0,0,8.8,0,0,0,completed_cancellation,1,3.2,0
S-911967,2025-04-03,SocialFeed-App,Social Media,Mobile,25-34,Low,check_notifications,2,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5.9,0,0,0,completed_purchase,1,2.8,1
S-906698,2025-05-22,CleanShop-Ethical,E-commerce,Desktop,55+,High,buy_one_item,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6.4,40,40,0,completed_purchase,1,1.3,1
S-911685,2024-12-30,CleanShop-Ethical,E-commerce,Desktop,35-44,Medium,buy_one_item,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.7,40,54.69,14.69,completed_purchase,1,1.7,1
S-908628,2025-01-26,TravelDeal-Booking,Travel,Tablet,35-44,High,book_cheapest_option,6,14,2,4,0,0,0,0,4,0,0,0,2,1,0,1,17.3,150,189.25,39.25,completed_booking,1,6.7,0
S-905126,2025-07-23,CleanShop-Ethical,E-commerce,Desktop,45-54,Low,buy_one_item,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,40,40,0,completed_purchase,1,1.8,1
S-908843,2024-06-30,QuickStream-Video,Subscription,Mobile,55+,High,cancel_subscription,4,12,0,0,2,4,0,3,0,0,3,0,0,0,0,0,11.3,0,6.86,6.86,completed_cancellation,1,5.8,1
S-900192,2024-06-15,SocialFeed-App,Social Media,Mobile,25-34,Low,check_notifications,2,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4.4,0,0,0,completed_purchase,1,4.4,1
S-911271,2025-04-22,CleanShop-Ethical,E-commerce,Mobile,18-24,High,buy_one_item,3,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,6.8,40,58.98,18.98,completed_purchase,1,1.8,1
S-903310,2024-08-05,FairBook-Travel,Travel,Desktop,25-34,High,book_cheapest_option,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,150,150,0,completed_booking,1,1,1
S-909159,2025-01-02,FoodFast-Delivery,Food Delivery,Mobile,45-54,Low,order_dinner,4,5,1,0,2,0,1,0,0,1,0,0,0,0,0,0,7.7,25,79.08,54.08,completed_purchase,1,3.2,1
S-906801,2025-11-24,SocialFeed-App,Social Media,Desktop,45-54,High,check_notifications,4,5,0,0,0,0,0,1,0,0,0,2,0,1,1,0,5.1,0,0,0,completed_purchase,1,3.1,1
S-909246,2025-05-20,TravelDeal-Booking,Travel,Mobile,18-24,Low,book_cheapest_option,2,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,14.9,150,150,35.42,noticed_hidden_fee_abandoned,0,4.4,1
S-905235,2025-10-22,MegaShop-Ecommerce,E-commerce,Mobile,18-24,Low,buy_one_item,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6.4,40,68.2,28.2,completed_purchase,1,3.1,1
S-905189,2025-11-22,QuickStream-Video,Subscription,Mobile,45-54,Medium,cancel_subscription,5,11,0,0,2,1,0,3,0,3,2,0,0,0,0,0,11.2,0,0,55.79,gave_up_cancelling,0,6.3,0
S-900931,2025-09-03,FoodFast-Delivery,Food Delivery,Desktop,25-34,Medium,order_dinner,5,10,3,0,3,0,2,1,0,0,0,1,0,0,0,0,7.5,25,25,90.46,noticed_hidden_fee_abandoned,0,5.9,0
S-906318,2025-01-23,CleanShop-Ethical,E-commerce,Desktop,18-24,Medium,buy_one_item,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7,40,40,0,completed_purchase,1,1,1
S-904785,2025-05-08,QuickStream-Video,Subscription,Desktop,25-34,High,cancel_subscription,4,11,0,0,1,0,0,4,0,4,2,0,0,0,0,0,8.8,0,8.06,8.06,completed_cancellation,1,6.0,0
